daily_demand,invoice_year,invoice_month,invoice_day,weekend,festive_month,holidays,weekday,quarter,service_type_enc
1,2017,5,9,0,0,0,2,2,445
1,2017,5,9,0,0,0,2,2,459
1,2017,5,9,0,0,0,2,2,461
1,2017,5,9,0,0,0,2,2,483
4,2017,5,10,0,0,0,3,2,2
6,2017,5,10,0,0,0,3,2,10
4,2017,5,10,0,0,0,3,2,46
9,2017,5,10,0,0,0,3,2,76
1,2017,5,10,0,0,0,3,2,77
1,2017,5,10,0,0,0,3,2,80
4,2017,5,10,0,0,0,3,2,108
2,2017,5,10,0,0,0,3,2,125
1,2017,5,10,0,0,0,3,2,128
10,2017,5,10,0,0,0,3,2,148
1,2017,5,10,0,0,0,3,2,166
1,2017,5,10,0,0,0,3,2,201
6,2017,5,10,0,0,0,3,2,209
1,2017,5,10,0,0,0,3,2,318
1,2017,5,10,0,0,0,3,2,331
4,2017,5,10,0,0,0,3,2,346
1,2017,5,10,0,0,0,3,2,385
1,2017,5,10,0,0,0,3,2,407
1,2017,5,10,0,0,0,3,2,437
1,2017,5,10,0,0,0,3,2,500
4,2017,5,12,0,0,0,5,2,10
1,2017,5,12,0,0,0,5,2,17
1,2017,5,12,0,0,0,5,2,46
4,2017,5,12,0,0,0,5,2,76
1,2017,5,12,0,0,0,5,2,86
2,2017,5,12,0,0,0,5,2,92
5,2017,5,12,0,0,0,5,2,148
1,2017,5,12,0,0,0,5,2,171
1,2017,5,12,0,0,0,5,2,172
1,2017,5,12,0,0,0,5,2,175
3,2017,5,12,0,0,0,5,2,209
1,2017,5,12,0,0,0,5,2,237
1,2017,5,12,0,0,0,5,2,257
2,2017,5,12,0,0,0,5,2,318
1,2017,5,12,0,0,0,5,2,392
2,2017,5,12,0,0,0,5,2,483
1,2017,5,30,0,0,0,2,2,148
2,2017,5,31,0,0,0,3,2,2
2,2017,5,31,0,0,0,3,2,76
4,2017,5,31,0,0,0,3,2,148
1,2017,5,31,0,0,0,3,2,209
1,2017,5,31,0,0,0,3,2,318
4,2017,6,6,1,0,0,2,2,2
5,2017,6,6,1,0,0,2,2,11
1,2017,6,6,1,0,0,2,2,33
3,2017,6,6,1,0,0,2,2,46
8,2017,6,6,1,0,0,2,2,76
1,2017,6,6,1,0,0,2,2,92
4,2017,6,6,1,0,0,2,2,108
1,2017,6,6,1,0,0,2,2,109
5,2017,6,6,1,0,0,2,2,125
2,2017,6,6,1,0,0,2,2,128
8,2017,6,6,1,0,0,2,2,148
5,2017,6,6,1,0,0,2,2,209
1,2017,6,6,1,0,0,2,2,257
1,2017,6,6,1,0,0,2,2,282
2,2017,6,6,1,0,0,2,2,318
2,2017,6,6,1,0,0,2,2,346
1,2017,6,6,1,0,0,2,2,368
1,2017,6,6,1,0,0,2,2,483
4,2017,6,7,1,0,0,3,2,2
2,2017,6,7,1,0,0,3,2,11
3,2017,6,7,1,0,0,3,2,46
1,2017,6,7,1,0,0,3,2,55
7,2017,6,7,1,0,0,3,2,76
5,2017,6,7,1,0,0,3,2,108
2,2017,6,7,1,0,0,3,2,125
1,2017,6,7,1,0,0,3,2,127
2,2017,6,7,1,0,0,3,2,128
6,2017,6,7,1,0,0,3,2,148
2,2017,6,7,1,0,0,3,2,209
4,2017,6,7,1,0,0,3,2,346
7,2017,6,9,0,0,0,5,2,2
2,2017,6,9,0,0,0,5,2,10
1,2017,6,9,0,0,0,5,2,11
1,2017,6,9,0,0,0,5,2,15
2,2017,6,9,0,0,0,5,2,52
10,2017,6,9,0,0,0,5,2,76
1,2017,6,9,0,0,0,5,2,102
6,2017,6,9,0,0,0,5,2,108
1,2017,6,9,0,0,0,5,2,117
2,2017,6,9,0,0,0,5,2,125
2,2017,6,9,0,0,0,5,2,128
11,2017,6,9,0,0,0,5,2,148
1,2017,6,9,0,0,0,5,2,160
4,2017,6,9,0,0,0,5,2,209
1,2017,6,9,0,0,0,5,2,230
1,2017,6,9,0,0,0,5,2,254
1,2017,6,9,0,0,0,5,2,257
1,2017,6,9,0,0,0,5,2,258
1,2017,6,9,0,0,0,5,2,283
1,2017,6,9,0,0,0,5,2,337
2,2017,6,9,0,0,0,5,2,346
1,2017,6,9,0,0,0,5,2,373
1,2017,6,9,0,0,0,5,2,387
1,2017,6,9,0,0,0,5,2,407
1,2017,6,9,0,0,0,5,2,436
1,2017,6,9,0,0,0,5,2,442
1,2017,6,9,0,0,0,5,2,471
1,2017,6,9,0,0,0,5,2,489
2,2017,6,9,0,0,0,5,2,500
2,2017,6,10,0,0,0,6,2,2
2,2017,6,10,0,0,0,6,2,76
2,2017,6,10,0,0,0,6,2,108
3,2017,6,10,0,0,0,6,2,148
1,2017,6,10,0,0,0,6,2,149
2,2017,6,10,0,0,0,6,2,346
1,2017,6,10,0,0,0,6,2,437
2,2017,6,11,0,0,0,7,2,2
1,2017,6,11,0,0,0,7,2,8
4,2017,6,11,0,0,0,7,2,10
1,2017,6,11,0,0,0,7,2,15
11,2017,6,11,0,0,0,7,2,76
2,2017,6,11,0,0,0,7,2,108
1,2017,6,11,0,0,0,7,2,109
1,2017,6,11,0,0,0,7,2,117
1,2017,6,11,0,0,0,7,2,118
4,2017,6,11,0,0,0,7,2,125
1,2017,6,11,0,0,0,7,2,134
1,2017,6,11,0,0,0,7,2,139
11,2017,6,11,0,0,0,7,2,148
1,2017,6,11,0,0,0,7,2,175
9,2017,6,11,0,0,0,7,2,209
1,2017,6,11,0,0,0,7,2,235
3,2017,6,11,0,0,0,7,2,318
1,2017,6,11,0,0,0,7,2,331
2,2017,6,11,0,0,0,7,2,346
1,2017,6,11,0,0,0,7,2,394
2,2017,6,11,0,0,0,7,2,483
1,2017,6,11,0,0,0,7,2,492
2,2017,6,12,0,0,0,1,2,2
1,2017,6,12,0,0,0,1,2,10
1,2017,6,12,0,0,0,1,2,38
1,2017,6,12,0,0,0,1,2,46
1,2017,6,12,0,0,0,1,2,55
5,2017,6,12,0,0,0,1,2,76
2,2017,6,12,0,0,0,1,2,86
1,2017,6,12,0,0,0,1,2,92
2,2017,6,12,0,0,0,1,2,108
1,2017,6,12,0,0,0,1,2,117
1,2017,6,12,0,0,0,1,2,125
1,2017,6,12,0,0,0,1,2,128
5,2017,6,12,0,0,0,1,2,148
1,2017,6,12,0,0,0,1,2,199
3,2017,6,12,0,0,0,1,2,209
1,2017,6,12,0,0,0,1,2,268
1,2017,6,12,0,0,0,1,2,301
1,2017,6,12,0,0,0,1,2,307
1,2017,6,12,0,0,0,1,2,318
2,2017,6,12,0,0,0,1,2,346
1,2017,6,12,0,0,0,1,2,371
1,2017,6,12,0,0,0,1,2,407
1,2017,6,12,0,0,0,1,2,483
3,2017,6,13,0,0,0,2,2,2
3,2017,6,13,0,0,0,2,2,11
1,2017,6,13,0,0,0,2,2,17
4,2017,6,13,0,0,0,2,2,46
7,2017,6,13,0,0,0,2,2,76
1,2017,6,13,0,0,0,2,2,99
3,2017,6,13,0,0,0,2,2,108
1,2017,6,13,0,0,0,2,2,120
1,2017,6,13,0,0,0,2,2,125
2,2017,6,13,0,0,0,2,2,128
5,2017,6,13,0,0,0,2,2,148
4,2017,6,13,0,0,0,2,2,209
1,2017,6,13,0,0,0,2,2,331
2,2017,6,13,0,0,0,2,2,346
2,2017,6,13,0,0,0,2,2,401
1,2017,6,13,0,0,0,2,2,410
1,2017,6,13,0,0,0,2,2,445
1,2017,6,13,0,0,0,2,2,479
2,2017,6,13,0,0,0,2,2,483
1,2017,6,13,0,0,0,2,2,492
4,2017,6,14,0,0,0,3,2,2
8,2017,6,14,0,0,0,3,2,11
1,2017,6,14,0,0,0,3,2,31
1,2017,6,14,0,0,0,3,2,35
5,2017,6,14,0,0,0,3,2,46
1,2017,6,14,0,0,0,3,2,55
9,2017,6,14,0,0,0,3,2,76
1,2017,6,14,0,0,0,3,2,77
1,2017,6,14,0,0,0,3,2,80
1,2017,6,14,0,0,0,3,2,81
1,2017,6,14,0,0,0,3,2,84
1,2017,6,14,0,0,0,3,2,85
6,2017,6,14,0,0,0,3,2,108
1,2017,6,14,0,0,0,3,2,114
1,2017,6,14,0,0,0,3,2,115
3,2017,6,14,0,0,0,3,2,125
2,2017,6,14,0,0,0,3,2,128
1,2017,6,14,0,0,0,3,2,130
1,2017,6,14,0,0,0,3,2,139
1,2017,6,14,0,0,0,3,2,142
9,2017,6,14,0,0,0,3,2,148
1,2017,6,14,0,0,0,3,2,172
1,2017,6,14,0,0,0,3,2,174
1,2017,6,14,0,0,0,3,2,175
1,2017,6,14,0,0,0,3,2,176
1,2017,6,14,0,0,0,3,2,177
8,2017,6,14,0,0,0,3,2,209
1,2017,6,14,0,0,0,3,2,235
1,2017,6,14,0,0,0,3,2,245
3,2017,6,14,0,0,0,3,2,257
1,2017,6,14,0,0,0,3,2,267
1,2017,6,14,0,0,0,3,2,269
1,2017,6,14,0,0,0,3,2,280
1,2017,6,14,0,0,0,3,2,281
2,2017,6,14,0,0,0,3,2,282
1,2017,6,14,0,0,0,3,2,299
1,2017,6,14,0,0,0,3,2,329
3,2017,6,14,0,0,0,3,2,346
1,2017,6,14,0,0,0,3,2,353
2,2017,6,14,0,0,0,3,2,373
1,2017,6,14,0,0,0,3,2,379
1,2017,6,14,0,0,0,3,2,401
1,2017,6,14,0,0,0,3,2,435
1,2017,6,14,0,0,0,3,2,445
1,2017,6,14,0,0,0,3,2,451
1,2017,6,14,0,0,0,3,2,453
1,2017,6,14,0,0,0,3,2,455
1,2017,6,14,0,0,0,3,2,464
1,2017,6,14,0,0,0,3,2,465
1,2017,6,14,0,0,0,3,2,466
1,2017,6,14,0,0,0,3,2,479
3,2017,6,14,0,0,0,3,2,483
1,2017,6,14,0,0,0,3,2,492
1,2017,6,14,0,0,0,3,2,500
4,2017,6,15,0,0,0,4,2,2
3,2017,6,15,0,0,0,4,2,11
3,2017,6,15,0,0,0,4,2,46
6,2017,6,15,0,0,0,4,2,76
1,2017,6,15,0,0,0,4,2,77
1,2017,6,15,0,0,0,4,2,99
4,2017,6,15,0,0,0,4,2,108
3,2017,6,15,0,0,0,4,2,125
1,2017,6,15,0,0,0,4,2,128
7,2017,6,15,0,0,0,4,2,148
1,2017,6,15,0,0,0,4,2,168
1,2017,6,15,0,0,0,4,2,170
1,2017,6,15,0,0,0,4,2,172
3,2017,6,15,0,0,0,4,2,209
1,2017,6,15,0,0,0,4,2,227
1,2017,6,15,0,0,0,4,2,237
1,2017,6,15,0,0,0,4,2,301
1,2017,6,15,0,0,0,4,2,318
1,2017,6,15,0,0,0,4,2,324
1,2017,6,15,0,0,0,4,2,327
4,2017,6,15,0,0,0,4,2,346
1,2017,6,15,0,0,0,4,2,404
1,2017,6,15,0,0,0,4,2,445
1,2017,6,15,0,0,0,4,2,463
1,2017,6,15,0,0,0,4,2,467
1,2017,6,15,0,0,0,4,2,471
2,2017,6,15,0,0,0,4,2,483
1,2017,6,15,0,0,0,4,2,485
1,2017,6,15,0,0,0,4,2,495
2,2017,6,16,0,0,0,5,2,2
5,2017,6,16,0,0,0,5,2,11
2,2017,6,16,0,0,0,5,2,46
8,2017,6,16,0,0,0,5,2,76
4,2017,6,16,0,0,0,5,2,108
1,2017,6,16,0,0,0,5,2,119
7,2017,6,16,0,0,0,5,2,125
2,2017,6,16,0,0,0,5,2,128
9,2017,6,16,0,0,0,5,2,148
7,2017,6,16,0,0,0,5,2,209
1,2017,6,16,0,0,0,5,2,315
2,2017,6,16,0,0,0,5,2,318
2,2017,6,16,0,0,0,5,2,346
1,2017,6,16,0,0,0,5,2,393
1,2017,6,16,0,0,0,5,2,407
2,2017,6,16,0,0,0,5,2,463
2,2017,6,16,0,0,0,5,2,483
4,2017,6,17,0,0,0,6,2,2
2,2017,6,17,0,0,0,6,2,11
5,2017,6,17,0,0,0,6,2,76
4,2017,6,17,0,0,0,6,2,108
1,2017,6,17,0,0,0,6,2,125
1,2017,6,17,0,0,0,6,2,127
5,2017,6,17,0,0,0,6,2,148
1,2017,6,17,0,0,0,6,2,209
1,2017,6,17,0,0,0,6,2,299
1,2017,6,17,0,0,0,6,2,318
4,2017,6,17,0,0,0,6,2,346
2,2017,6,18,0,0,0,7,2,2
2,2017,6,18,0,0,0,7,2,11
2,2017,6,18,0,0,0,7,2,46
3,2017,6,18,0,0,0,7,2,76
2,2017,6,18,0,0,0,7,2,108
3,2017,6,18,0,0,0,7,2,125
4,2017,6,18,0,0,0,7,2,148
2,2017,6,18,0,0,0,7,2,209
2,2017,6,18,0,0,0,7,2,318
2,2017,6,18,0,0,0,7,2,346
1,2017,6,18,0,0,0,7,2,437
1,2017,6,18,0,0,0,7,2,438
1,2017,6,18,0,0,0,7,2,442
2,2017,6,18,0,0,0,7,2,483
1,2017,6,18,0,0,0,7,2,485
3,2017,6,19,0,0,0,1,2,11
1,2017,6,19,0,0,0,1,2,15
5,2017,6,19,0,0,0,1,2,76
3,2017,6,19,0,0,0,1,2,125
5,2017,6,19,0,0,0,1,2,148
5,2017,6,19,0,0,0,1,2,209
1,2017,6,19,0,0,0,1,2,246
3,2017,6,19,0,0,0,1,2,318
1,2017,6,19,0,0,0,1,2,483
1,2017,6,19,0,0,0,1,2,489
1,2017,6,20,0,0,0,2,2,2
1,2017,6,20,0,0,0,2,2,8
1,2017,6,20,0,0,0,2,2,11
2,2017,6,20,0,0,0,2,2,46
3,2017,6,20,0,0,0,2,2,76
1,2017,6,20,0,0,0,2,2,108
2,2017,6,20,0,0,0,2,2,125
1,2017,6,20,0,0,0,2,2,128
1,2017,6,20,0,0,0,2,2,131
3,2017,6,20,0,0,0,2,2,148
2,2017,6,20,0,0,0,2,2,209
1,2017,6,20,0,0,0,2,2,268
1,2017,6,20,0,0,0,2,2,437
1,2017,6,21,0,0,0,3,2,2
2,2017,6,21,0,0,0,3,2,11
1,2017,6,21,0,0,0,3,2,46
5,2017,6,21,0,0,0,3,2,76
1,2017,6,21,0,0,0,3,2,86
1,2017,6,21,0,0,0,3,2,108
3,2017,6,21,0,0,0,3,2,125
5,2017,6,21,0,0,0,3,2,148
4,2017,6,21,0,0,0,3,2,209
1,2017,6,21,0,0,0,3,2,283
1,2017,6,21,0,0,0,3,2,301
1,2017,6,21,0,0,0,3,2,318
2,2017,6,21,0,0,0,3,2,483
1,2017,6,21,0,0,0,3,2,495
4,2017,6,22,0,0,0,4,2,2
1,2017,6,22,0,0,0,4,2,8
5,2017,6,22,0,0,0,4,2,11
1,2017,6,22,0,0,0,4,2,15
3,2017,6,22,0,0,0,4,2,46
1,2017,6,22,0,0,0,4,2,57
7,2017,6,22,0,0,0,4,2,76
1,2017,6,22,0,0,0,4,2,77
1,2017,6,22,0,0,0,4,2,80
2,2017,6,22,0,0,0,4,2,84
1,2017,6,22,0,0,0,4,2,85
1,2017,6,22,0,0,0,4,2,92
1,2017,6,22,0,0,0,4,2,94
2,2017,6,22,0,0,0,4,2,108
1,2017,6,22,0,0,0,4,2,114
1,2017,6,22,0,0,0,4,2,115
1,2017,6,22,0,0,0,4,2,124
1,2017,6,22,0,0,0,4,2,125
2,2017,6,22,0,0,0,4,2,128
1,2017,6,22,0,0,0,4,2,130
1,2017,6,22,0,0,0,4,2,142
8,2017,6,22,0,0,0,4,2,148
1,2017,6,22,0,0,0,4,2,168
4,2017,6,22,0,0,0,4,2,209
1,2017,6,22,0,0,0,4,2,214
1,2017,6,22,0,0,0,4,2,245
1,2017,6,22,0,0,0,4,2,270
1,2017,6,22,0,0,0,4,2,281
1,2017,6,22,0,0,0,4,2,285
1,2017,6,22,0,0,0,4,2,301
4,2017,6,22,0,0,0,4,2,318
1,2017,6,22,0,0,0,4,2,327
1,2017,6,22,0,0,0,4,2,329
3,2017,6,22,0,0,0,4,2,346
1,2017,6,22,0,0,0,4,2,407
1,2017,6,22,0,0,0,4,2,410
1,2017,6,22,0,0,0,4,2,432
1,2017,6,22,0,0,0,4,2,437
1,2017,6,22,0,0,0,4,2,451
1,2017,6,22,0,0,0,4,2,453
1,2017,6,22,0,0,0,4,2,455
1,2017,6,22,0,0,0,4,2,464
1,2017,6,22,0,0,0,4,2,465
1,2017,6,22,0,0,0,4,2,466
2,2017,6,22,0,0,0,4,2,483
1,2017,6,22,0,0,0,4,2,489
1,2017,6,22,0,0,0,4,2,499
1,2017,6,22,0,0,0,4,2,500
5,2017,6,23,0,0,0,5,2,2
1,2017,6,23,0,0,0,5,2,11
1,2017,6,23,0,0,0,5,2,46
8,2017,6,23,0,0,0,5,2,76
5,2017,6,23,0,0,0,5,2,108
3,2017,6,23,0,0,0,5,2,125
1,2017,6,23,0,0,0,5,2,128
8,2017,6,23,0,0,0,5,2,148
1,2017,6,23,0,0,0,5,2,170
1,2017,6,23,0,0,0,5,2,172
3,2017,6,23,0,0,0,5,2,209
1,2017,6,23,0,0,0,5,2,270
4,2017,6,23,0,0,0,5,2,318
5,2017,6,23,0,0,0,5,2,346
1,2017,6,23,0,0,0,5,2,436
1,2017,6,23,0,0,0,5,2,471
6,2017,6,24,0,0,0,6,2,2
1,2017,6,24,0,0,0,6,2,10
3,2017,6,24,0,0,0,6,2,11
2,2017,6,24,0,0,0,6,2,46
1,2017,6,24,0,0,0,6,2,62
10,2017,6,24,0,0,0,6,2,76
1,2017,6,24,0,0,0,6,2,84
1,2017,6,24,0,0,0,6,2,90
1,2017,6,24,0,0,0,6,2,94
6,2017,6,24,0,0,0,6,2,108
1,2017,6,24,0,0,0,6,2,120
2,2017,6,24,0,0,0,6,2,125
2,2017,6,24,0,0,0,6,2,128
1,2017,6,24,0,0,0,6,2,146
10,2017,6,24,0,0,0,6,2,148
4,2017,6,24,0,0,0,6,2,209
1,2017,6,24,0,0,0,6,2,269
1,2017,6,24,0,0,0,6,2,318
6,2017,6,24,0,0,0,6,2,346
1,2017,6,24,0,0,0,6,2,437
1,2017,6,24,0,0,0,6,2,442
2,2017,6,24,0,0,0,6,2,483
4,2017,6,25,0,0,1,7,2,2
2,2017,6,25,0,0,1,7,2,11
1,2017,6,25,0,0,1,7,2,46
6,2017,6,25,0,0,1,7,2,76
3,2017,6,25,0,0,1,7,2,108
1,2017,6,25,0,0,1,7,2,109
3,2017,6,25,0,0,1,7,2,125
6,2017,6,25,0,0,1,7,2,148
2,2017,6,25,0,0,1,7,2,209
1,2017,6,25,0,0,1,7,2,258
1,2017,6,25,0,0,1,7,2,301
2,2017,6,25,0,0,1,7,2,318
3,2017,6,25,0,0,1,7,2,346
1,2017,6,25,0,0,1,7,2,407
1,2017,6,25,0,0,1,7,2,437
1,2017,6,25,0,0,1,7,2,483
5,2017,6,26,0,0,1,1,2,2
3,2017,6,26,0,0,1,1,2,11
2,2017,6,26,0,0,1,1,2,46
6,2017,6,26,0,0,1,1,2,76
1,2017,6,26,0,0,1,1,2,80
2,2017,6,26,0,0,1,1,2,84
2,2017,6,26,0,0,1,1,2,90
1,2017,6,26,0,0,1,1,2,94
6,2017,6,26,0,0,1,1,2,108
3,2017,6,26,0,0,1,1,2,125
1,2017,6,26,0,0,1,1,2,146
8,2017,6,26,0,0,1,1,2,148
1,2017,6,26,0,0,1,1,2,171
1,2017,6,26,0,0,1,1,2,172
1,2017,6,26,0,0,1,1,2,176
2,2017,6,26,0,0,1,1,2,209
1,2017,6,26,0,0,1,1,2,227
1,2017,6,26,0,0,1,1,2,318
6,2017,6,26,0,0,1,1,2,346
1,2017,6,26,0,0,1,1,2,421
1,2017,6,26,0,0,1,1,2,442
1,2017,6,26,0,0,1,1,2,444
2,2017,6,26,0,0,1,1,2,445
1,2017,6,26,0,0,1,1,2,483
2,2017,6,26,0,0,1,1,2,500
3,2017,6,27,0,0,0,2,2,11
2,2017,6,27,0,0,0,2,2,46
3,2017,6,27,0,0,0,2,2,76
1,2017,6,27,0,0,0,2,2,77
1,2017,6,27,0,0,0,2,2,79
2,2017,6,27,0,0,0,2,2,80
1,2017,6,27,0,0,0,2,2,125
1,2017,6,27,0,0,0,2,2,128
1,2017,6,27,0,0,0,2,2,131
4,2017,6,27,0,0,0,2,2,148
4,2017,6,27,0,0,0,2,2,209
1,2017,6,27,0,0,0,2,2,257
1,2017,6,27,0,0,0,2,2,318
1,2017,6,27,0,0,0,2,2,373
1,2017,6,27,0,0,0,2,2,500
4,2017,6,28,0,0,0,3,2,2
2,2017,6,28,0,0,0,3,2,11
1,2017,6,28,0,0,0,3,2,15
6,2017,6,28,0,0,0,3,2,76
4,2017,6,28,0,0,0,3,2,108
1,2017,6,28,0,0,0,3,2,120
6,2017,6,28,0,0,0,3,2,148
2,2017,6,28,0,0,0,3,2,209
2,2017,6,28,0,0,0,3,2,318
4,2017,6,28,0,0,0,3,2,346
1,2017,6,28,0,0,0,3,2,442
2,2017,6,28,0,0,0,3,2,483
2,2017,6,29,0,0,0,4,2,2
3,2017,6,29,0,0,0,4,2,11
1,2017,6,29,0,0,0,4,2,15
2,2017,6,29,0,0,0,4,2,46
5,2017,6,29,0,0,0,4,2,76
1,2017,6,29,0,0,0,4,2,86
1,2017,6,29,0,0,0,4,2,108
2,2017,6,29,0,0,0,4,2,125
2,2017,6,29,0,0,0,4,2,128
4,2017,6,29,0,0,0,4,2,148
3,2017,6,29,0,0,0,4,2,209
1,2017,6,29,0,0,0,4,2,346
2,2017,6,29,0,0,0,4,2,483
1,2017,6,30,0,0,0,5,2,2
3,2017,6,30,0,0,0,5,2,11
2,2017,6,30,0,0,0,5,2,46
4,2017,6,30,0,0,0,5,2,76
1,2017,6,30,0,0,0,5,2,79
1,2017,6,30,0,0,0,5,2,80
1,2017,6,30,0,0,0,5,2,108
4,2017,6,30,0,0,0,5,2,125
1,2017,6,30,0,0,0,5,2,128
1,2017,6,30,0,0,0,5,2,130
5,2017,6,30,0,0,0,5,2,148
1,2017,6,30,0,0,0,5,2,169
1,2017,6,30,0,0,0,5,2,172
1,2017,6,30,0,0,0,5,2,177
4,2017,6,30,0,0,0,5,2,209
1,2017,6,30,0,0,0,5,2,244
1,2017,6,30,0,0,0,5,2,318
1,2017,6,30,0,0,0,5,2,331
1,2017,6,30,0,0,0,5,2,346
1,2017,6,30,0,0,0,5,2,403
1,2017,6,30,0,0,0,5,2,419
2,2017,6,30,0,0,0,5,2,483
1,2017,6,30,0,0,0,5,2,495
4,2017,7,6,1,0,0,4,3,2
1,2017,7,6,1,0,0,4,3,8
3,2017,7,6,1,0,0,4,3,11
1,2017,7,6,1,0,0,4,3,46
6,2017,7,6,1,0,0,4,3,76
3,2017,7,6,1,0,0,4,3,108
1,2017,7,6,1,0,0,4,3,125
6,2017,7,6,1,0,0,4,3,148
1,2017,7,6,1,0,0,4,3,166
2,2017,7,6,1,0,0,4,3,209
1,2017,7,6,1,0,0,4,3,263
4,2017,7,6,1,0,0,4,3,346
1,2017,7,6,1,0,0,4,3,387
1,2017,7,6,1,0,0,4,3,407
1,2017,7,6,1,0,0,4,3,428
1,2017,7,6,1,0,0,4,3,434
1,2017,7,6,1,0,0,4,3,441
1,2017,7,6,1,0,0,4,3,445
2,2017,7,6,1,0,0,4,3,483
2,2017,7,7,1,0,0,5,3,2
2,2017,7,7,1,0,0,5,3,11
2,2017,7,7,1,0,0,5,3,46
7,2017,7,7,1,0,0,5,3,76
1,2017,7,7,1,0,0,5,3,84
1,2017,7,7,1,0,0,5,3,90
2,2017,7,7,1,0,0,5,3,108
1,2017,7,7,1,0,0,5,3,125
2,2017,7,7,1,0,0,5,3,128
1,2017,7,7,1,0,0,5,3,130
1,2017,7,7,1,0,0,5,3,146
7,2017,7,7,1,0,0,5,3,148
5,2017,7,7,1,0,0,5,3,209
1,2017,7,7,1,0,0,5,3,244
2,2017,7,7,1,0,0,5,3,257
1,2017,7,7,1,0,0,5,3,313
2,2017,7,7,1,0,0,5,3,318
2,2017,7,7,1,0,0,5,3,346
1,2017,7,7,1,0,0,5,3,373
1,2017,7,7,1,0,0,5,3,404
2,2017,7,7,1,0,0,5,3,407
1,2017,7,7,1,0,0,5,3,451
1,2017,7,7,1,0,0,5,3,453
1,2017,7,7,1,0,0,5,3,455
1,2017,7,7,1,0,0,5,3,466
1,2017,7,7,1,0,0,5,3,483
1,2017,7,7,1,0,0,5,3,500
2,2017,7,8,0,0,0,6,3,2
1,2017,7,8,0,0,0,6,3,10
1,2017,7,8,0,0,0,6,3,46
4,2017,7,8,0,0,0,6,3,76
2,2017,7,8,0,0,0,6,3,108
1,2017,7,8,0,0,0,6,3,128
4,2017,7,8,0,0,0,6,3,148
2,2017,7,8,0,0,0,6,3,209
2,2017,7,8,0,0,0,6,3,346
3,2017,7,9,0,0,0,7,3,2
2,2017,7,9,0,0,0,7,3,10
6,2017,7,9,0,0,0,7,3,76
1,2017,7,9,0,0,0,7,3,92
3,2017,7,9,0,0,0,7,3,108
1,2017,7,9,0,0,0,7,3,117
3,2017,7,9,0,0,0,7,3,125
2,2017,7,9,0,0,0,7,3,128
6,2017,7,9,0,0,0,7,3,148
3,2017,7,9,0,0,0,7,3,209
1,2017,7,9,0,0,0,7,3,318
1,2017,7,9,0,0,0,7,3,346
7,2017,7,10,0,0,0,1,3,2
2,2017,7,10,0,0,0,1,3,8
2,2017,7,10,0,0,0,1,3,10
3,2017,7,10,0,0,0,1,3,46
1,2017,7,10,0,0,0,1,3,71
14,2017,7,10,0,0,0,1,3,76
1,2017,7,10,0,0,0,1,3,80
1,2017,7,10,0,0,0,1,3,88
1,2017,7,10,0,0,0,1,3,92
7,2017,7,10,0,0,0,1,3,108
2,2017,7,10,0,0,0,1,3,125
1,2017,7,10,0,0,0,1,3,128
2,2017,7,10,0,0,0,1,3,130
1,2017,7,10,0,0,0,1,3,133
1,2017,7,10,0,0,0,1,3,135
14,2017,7,10,0,0,0,1,3,148
7,2017,7,10,0,0,0,1,3,209
1,2017,7,10,0,0,0,1,3,289
1,2017,7,10,0,0,0,1,3,318
7,2017,7,10,0,0,0,1,3,346
1,2017,7,10,0,0,0,1,3,410
1,2017,7,10,0,0,0,1,3,437
1,2017,7,10,0,0,0,1,3,445
1,2017,7,10,0,0,0,1,3,485
2,2017,7,10,0,0,0,1,3,500
1,2017,7,10,0,0,0,1,3,501
3,2017,7,11,0,0,0,2,3,2
1,2017,7,11,0,0,0,2,3,10
1,2017,7,11,0,0,0,2,3,15
1,2017,7,11,0,0,0,2,3,46
1,2017,7,11,0,0,0,2,3,48
4,2017,7,11,0,0,0,2,3,76
3,2017,7,11,0,0,0,2,3,108
4,2017,7,11,0,0,0,2,3,148
1,2017,7,11,0,0,0,2,3,209
2,2017,7,11,0,0,0,2,3,346
1,2017,7,11,0,0,0,2,3,407
3,2017,7,12,0,0,0,3,3,2
6,2017,7,12,0,0,0,3,3,10
2,2017,7,12,0,0,0,3,3,46
1,2017,7,12,0,0,0,3,3,62
8,2017,7,12,0,0,0,3,3,76
1,2017,7,12,0,0,0,3,3,84
3,2017,7,12,0,0,0,3,3,108
1,2017,7,12,0,0,0,3,3,114
1,2017,7,12,0,0,0,3,3,115
1,2017,7,12,0,0,0,3,3,128
1,2017,7,12,0,0,0,3,3,142
1,2017,7,12,0,0,0,3,3,147
9,2017,7,12,0,0,0,3,3,148
4,2017,7,12,0,0,0,3,3,209
1,2017,7,12,0,0,0,3,3,235
1,2017,7,12,0,0,0,3,3,242
1,2017,7,12,0,0,0,3,3,245
2,2017,7,12,0,0,0,3,3,318
1,2017,7,12,0,0,0,3,3,329
3,2017,7,12,0,0,0,3,3,346
1,2017,7,12,0,0,0,3,3,364
1,2017,7,12,0,0,0,3,3,373
1,2017,7,12,0,0,0,3,3,407
1,2017,7,12,0,0,0,3,3,445
1,2017,7,12,0,0,0,3,3,450
1,2017,7,12,0,0,0,3,3,451
1,2017,7,12,0,0,0,3,3,453
1,2017,7,12,0,0,0,3,3,455
1,2017,7,12,0,0,0,3,3,464
1,2017,7,12,0,0,0,3,3,465
