"product_id","product_category_name","product_name_lenght","product_description_lenght","product_photos_qty","product_weight_g","product_length_cm","product_height_cm","product_width_cm"
"8e9ecca4227272deda7212e69c0d7429","moveis_decoracao",58,1068,1,680,33,4,33
"c702ae743958a81cd230189d4e72674c","informatica_acessorios",41,344,2,183,23,14,14
"115fdef806a3b8e9fc52a1dee818f2de","bebes",49,376,1,450,35,2,25
"bb1ee1154c7f9b5329328e3fab9e6bb2","papelaria",54,983,5,8800,32,5,40
"6e1b14d3cbb5fb3a2c00351007127dfd","cool_stuff",55,985,1,1625,44,24,32
"28e4cc79e14821f63f876cb3b2f52eeb","beleza_saude",25,1340,1,400,20,9,15
"d0fb1e667e989933a80444f93da833c0","utilidades_domesticas",47,390,3,525,18,19,16
"36c1e7a02219b5d1e56743473a92e895","esporte_lazer",42,2034,1,800,25,25,25
"4c1bdb311e919e2100eef5ef92debbbe","automotivo",60,1409,3,2200,22,4,22
"acef497c1130f71ccfe63aaa1c9a607d","beleza_saude",53,2496,1,200,16,6,11
"94c07760f470ab9997f27d0129682eb3",null,null,null,null,450,16,20,11
"18301962305db63b0f3e995998075ffa","construcao_ferramentas_jardim",33,164,1,200,16,16,12
"87f6e794e8e759e774a4c34590565036","brinquedos",59,1961,6,950,35,6,25
"42749c525c90994bd3d4c74edf047172","construcao_ferramentas_jardim",57,1289,1,1300,60,13,23
"db933f6b3a695ab2f9f990ced2a0c258","informatica_acessorios",46,518,1,850,35,15,15
"b59e3776fd0270273b8f6b1345e2f0fc","eletrodomesticos",59,754,1,16350,25,25,25
"a1231816b47b24a6fa3de97f2147a8b6","papelaria",60,126,3,6150,25,55,45
"901d948bd60c35ff015aa3a8fe28b610","informatica_acessorios",30,642,2,200,20,10,15
"ba58dd885694fa6a278aa4217365680a","instrumentos_musicais",23,816,1,9100,55,25,35
"00de7f393d962717eeeb2d7131a40dba","telefonia",47,816,2,300,16,5,12
"d51e0a7f437c0d14f560082ed007fd85","perfumaria",36,47,1,210,17,11,14
"70906e04da1eebf3d1b8791bd09ffe85","informatica_acessorios",51,518,1,214,18,14,13
"884b444b6ef19272ab3adf358afcc921","cool_stuff",25,258,1,10600,57,34,37
"643a66b1dc5dad3de6cb5a41549e72f1","casa_construcao",51,1558,2,300,27,8,21
"f74eb9bc847b5e5e906e5e214bb451b8","moveis_decoracao",59,438,1,900,30,4,20
"cb8e28059517d11290a61a51203df575","utilidades_domesticas",60,512,1,500,16,30,40
"b776dbd8d7dfb18b7422dd99b1f1ba03","utilidades_domesticas",49,539,3,3350,22,17,23
"9c74c26ab807a4a6a5c1dd3c0a112d76","cama_mesa_banho",58,781,1,500,20,10,20
"16447aab914c7ecbeb5b7b7518ff3d94","moveis_decoracao",63,395,1,150,25,5,20
"2d27434c710806b971a721da337a112a","relogios_presentes",58,401,2,200,16,2,20
"e502a4cfd9526d141774f8f7b3d2f782","informatica_acessorios",59,129,2,100,16,8,11
"48619586c9a058ad8640a4e53185a9e0","moveis_decoracao",43,471,1,700,20,20,20
"794c86fac605d182da0e2e7965c047f6","consoles_games",23,1537,1,200,21,5,14
"bf06a69bb27c58156391de458700f3e7","relogios_presentes",60,272,5,300,16,2,11
"f45d3b91af1103db9a21dc9d11cb9223","fashion_calcados",57,404,4,750,22,12,33
"b7c082547bcb8ee0d7537b17668bc108","sinalizacao_e_seguranca",47,686,1,233,22,17,15
"159d2dfef362b9ad87fc748aeca593e8","esporte_lazer",31,792,3,400,23,20,15
"15c6285354cb4294fba984d48fd19805","bebidas",28,932,1,1400,25,25,25
"5e560c2bf4bf75f9c836af727033f3c2","moveis_escritorio",51,2206,1,20500,58,28,58
"aae1c80508d794a69456c92a49968a2b","moveis_decoracao",57,2260,3,1550,69,11,11
"3f6f946481fd39f4eda986012f6e0447",null,null,null,null,1600,38,28,40
"e5255f9b1ef223780f2e2d7d3e11fd22","esporte_lazer",60,1461,1,2850,16,15,15
"4710a0bdb9d5f433754a8c77de67ed88","cama_mesa_banho",40,185,2,300,20,10,20
"732b161706d966d09976eec245d8b3bf","beleza_saude",52,1796,1,2100,30,17,17
"8e761c0d91fd28b0937e63238852f2f8","papelaria",40,264,8,550,25,7,20
"8bd9ea581812a401d20fdccc7b8abb1a","fashion_bolsas_e_acessorios",52,1519,2,200,16,2,20
"18bbb32704d17a575910a8cf8089bce4","telefonia_fixa",57,631,1,725,22,12,17
"45f68d6b5c1bdaeb13882fdcb62e4e47","bebes",57,1644,3,500,23,33,11
"df3ef285e62ef3719a8d1b02ea511fc9","automotivo",51,346,2,200,16,16,12
"9bfc587761f18460f4b443495f3588b4","artigos_de_natal",60,298,9,4200,40,35,40
"ed13ae6f86e2108b97c3e86d7a9adc3b","esporte_lazer",63,213,4,1600,26,26,26
"3606696d19bbcad6cb6c0e985749862f","automotivo",56,882,4,450,16,9,15
"e002889aa3b0026aa7dd040d8344a14b","esporte_lazer",55,1889,5,650,38,10,28
"2944c269bc95271a46f4c63f07149b0a","cool_stuff",58,681,3,275,16,16,13
"84c14b1bdd1a86dad802e0863ef5385e","cama_mesa_banho",55,198,1,2200,35,20,30
"b18d3e74e5793a823be8acec061a5977","brinquedos",58,78,2,367,29,21,21
"5cd053141f4add1fc0a9ea4fb43242db","beleza_saude",49,1490,1,850,31,14,20
"a90344a21959338905811b0c0248ac4a","papelaria",57,487,2,150,16,6,11
"2eb73af678f6999d0c48d617f5bc42bb","cama_mesa_banho",59,575,2,4150,51,11,51
"962a6951154f98f2c8e9a5b8b2bcf4a9","moveis_decoracao",47,610,1,2550,30,35,30
"1a264b7839c199ba4df21d5284492650","automotivo",44,1335,1,250,18,11,14
"ea13d597910697c345c5e41c59512986","moveis_decoracao",54,602,2,1700,69,20,53
"a742e0f6787ec4e2ae3a124d40d82c6c","cama_mesa_banho",59,223,1,2150,45,13,35
"8aba0cf5748dc396ec71bfdb0624a2fe","esporte_lazer",40,1213,5,300,40,10,15
"e4d1cdc6559e08672c98c73a21305521","esporte_lazer",52,303,1,150,25,5,20
"691e94cb0e5eef842f15bb1ca0dac309","utilidades_domesticas",53,810,1,6500,63,14,44
"3bb8427f7700385308f42cfcf4c8d10d","consoles_games",58,1388,2,700,25,25,16
"92ee7c820f6eb0c532ecd94508e3cc29","audio",37,329,4,200,18,6,16
"a9d8f831888820cd641dcd5ca9fea4e8",null,null,null,null,50,16,2,11
"48270bcc7097939dcf14a537d7128054",null,null,null,null,1000,30,30,30
"d1ff1a1223a2739d17005c9f4c4a40b6","papelaria",59,240,3,10100,28,55,37
"81a7ce9e5b3c92b523c22a4d3d3e05f4","utilidades_domesticas",60,213,1,450,16,30,11
"b5778c55de68777a0a3565e03b2e2817",null,null,null,null,2500,26,25,47
"e91955df14147b502c6737d45dd0bdcc","eletroportateis",51,1164,2,1000,28,20,28
"72b253635b316f49e42e618d6e585ebc","brinquedos",23,273,1,125,22,7,14
"c14d410aea63d378e1934e00f20924cc","beleza_saude",45,1544,1,2000,22,12,16
"7b85e3deef35afd6ebed5461ee8f0641","informatica_acessorios",56,617,1,1583,18,15,12
"6fd08d44046ab994b96ff38ad6fcfba1","bebes",60,865,1,500,23,23,23
"165948b2c41e846df7d09b56826a747f","fashion_bolsas_e_acessorios",55,89,1,200,16,2,11
"7c197490eb450e4ef0453e2ac0af9f30","informatica_acessorios",43,275,1,900,30,15,15
"fb629d276a4906468cec4054df4bfd24","automotivo",58,296,4,100,16,20,11
"87203c0c493c868d66c51ca0b47328d2","utilidades_domesticas",54,1023,2,3150,34,18,19
"15d5088ad671c687e6ee89b9ba4e0766","eletroportateis",25,812,1,17325,35,40,40
"931c60354b3929e5d44693757b11b5c0","beleza_saude",39,3580,1,375,29,4,16
"64eb8b21706b8e2c733ba16bf02a1537","beleza_saude",33,542,1,1100,20,14,16
"736c8680c4a1ce8fc7ed08c9df0431ab","automotivo",57,667,6,4450,56,11,32
"1349eb7b72fc4394d408917c76464af8","bebes",41,243,1,133,21,8,14
"33f00e46ac331db0df0c5e84b67dc1e0","brinquedos",52,882,7,50,20,8,17
"b21f65209a6ce012874c5b0a33d7bc55","malas_acessorios",48,956,1,100,30,8,25
"3d870b8af7dbdc91b10cfb0139f3d44d","cama_mesa_banho",54,505,1,250,16,10,16
"0c9439abe84dc40a64fc164365c4d064","bebidas",36,1481,1,2775,16,38,11
"cfe99a31516679fb9515881d25891570","fashion_calcados",35,222,5,500,29,12,23
"a6a5c394a9908ba4b34f50ce6bbb3465","moveis_decoracao",59,2434,2,400,69,11,11
"ec6cf0744914e96d2c1bf6a1bc475665","eletrodomesticos",60,392,1,1850,20,8,13
"39fc0322ba2fdb70b5c3f6ff32baa4a5","moveis_decoracao",56,282,1,1250,45,8,35
"a41e24aae442561fb4a9ef505ff1d55f","papelaria",36,495,1,250,19,3,14
"d8dd9c0b7decc04a3112159b4e6cf7be","bebes",55,1635,1,600,20,13,13
"a9c07eb189dfb45ac5652b6a82f7b008","informatica_acessorios",34,518,1,950,26,16,16
"5d0163a1864ccff91f6949a1b03a37ae","utilidades_domesticas",49,403,1,8450,19,48,27
"a5ff20b029ac4a8efcb652a53f640ce1","esporte_lazer",39,1659,1,850,16,16,16
"f9677c35e1360591bd6b86e3c5c20181","papelaria",34,684,2,300,16,5,11
"f2886fbf788880954be8b4399aead7c8","informatica_acessorios",40,522,3,200,20,20,20
"afc026db9e1bc0f06ae19abe8aff3b66","eletrodomesticos",59,113,10,10750,50,50,50
"531db530c03405e0e34470594e53b7dc","esporte_lazer",58,301,3,250,25,25,25
"885863d2643afa92b9379cacd3614f26","livros_interesse_geral",54,626,2,550,25,5,18
"f2bb1681ac26e3993d10ff79cba282d5","utilidades_domesticas",46,180,2,400,23,6,15
"fc13bac52be6640d9a77f54894e2c0e6","beleza_saude",42,1158,1,550,17,9,13
"2a21592fa9b5f82a36ec4e151bb31d10","fashion_calcados",40,303,12,500,29,7,16
"6ff2272628904adc50a60b0d755e9526","relogios_presentes",38,361,1,500,18,11,14
"edec8e73963826ce09b218ed8cafe3a6","utilidades_domesticas",41,171,1,4513,47,32,25
"564f6caa975212d645b004093145e621","esporte_lazer",55,385,1,768,15,13,13
"2381a3052dd37f97e616bf160467acae","relogios_presentes",39,615,1,530,18,9,13
"a9e0a3a894f4bf7844830c090853c3e1","telefonia",49,79,1,375,18,10,16
"c59f580bd1844c1f634ce410bda0a6ea","moveis_decoracao",42,1405,3,150,35,2,25
"be3eb52ad733d7f7fff631a0cad35e81","informatica_acessorios",29,863,4,500,16,16,16
"ec3a2834eedc556927bb46dbad044f91","telefonia",49,426,2,150,18,6,13
"dcef0da33db62e8ec01b99cc3d813676","papelaria",47,1076,2,1300,25,5,20
"bc2d6310e5cbd60facb2f9c8d9471597","cool_stuff",23,779,2,7100,36,47,32
"77e56e1e099429aab02aa75e36831eac","cool_stuff",47,1369,2,20600,53,45,53
"47ed9bf58ec9b274dd4effeb9c75f117","beleza_saude",43,1145,1,300,21,6,14
"ac8cd7b94039a681dafe6f7d664864e7","moveis_decoracao",63,641,1,200,27,10,12
"81c891c541361f1108fe9e2a645324d9","cool_stuff",47,832,3,13900,34,93,34
"72a2153c4d20cfbcdb7f75d9c39f5814","utilidades_domesticas",36,565,3,1100,30,25,30
"3321ad579f19476d0d668f726f8dffec","cama_mesa_banho",60,268,1,2650,46,8,38
"048d97d0e3bf2fdb3f1d268b69396cdc","esporte_lazer",48,652,3,1200,25,30,25
"4be566f7ce6887d7ba428bccab9db80d","beleza_saude",40,664,1,4800,27,22,39
"79e15231b726878193713bdd2c293448","esporte_lazer",59,1119,1,932,23,24,21
"d2f2c2b94c6ac44ece0bd0dd202c7939","moveis_decoracao",54,241,4,1050,32,12,32
"71cc431cc19ca0b0bb8bcd909b5037e2","esporte_lazer",31,325,1,920,25,24,22
"612f9101c59a6a365b661f2546fdceda","pet_shop",46,845,1,500,25,20,20
"d7afbba2a75a596c3a917abe0efd5f5a","cool_stuff",55,733,3,600,42,25,15
"583761235b9cbaaf0f216aaa1fb5c70b","informatica_acessorios",54,557,5,150,16,8,11
"efd750dd2fc958a06d84d97bbc7056af","bebes",18,1102,3,700,20,8,14
"5031f2af0894d36e3f6fe78b6f2d52bc","cama_mesa_banho",57,444,2,1100,50,16,16
"54dca21ee79ceeb14349eefde174341a","utilidades_domesticas",50,525,1,400,30,30,30
"f8f1404df05c9e68c0f11fe76b338921","pet_shop",51,230,1,300,20,10,15
"b62c4aeee36fc51b2bd7fa2e5c3268b2","automotivo",54,1120,4,1350,25,10,20
"5c0df984f68150bd43a1a59aaa83c13f","pet_shop",26,784,1,150,30,20,20
"adafff46869180550d3c4741c60841f2","automotivo",55,655,5,2400,30,28,30
"1589d392201547c9b78a117c0e2191dd","livros_tecnicos",28,1499,1,450,33,6,22
"431dc11c26a67c6a49e81cee84f35b28","consoles_games",47,1338,2,600,18,12,18
"51fe26bc4bb0f89f07096d8c96b35476",null,null,null,null,200,16,2,11
"b80b2895a4edf092d99f63d8d96d84e5","esporte_lazer",36,1703,1,269,22,16,19
"03e606af3a694d55bf9abce7f5b07c42","esporte_lazer",55,664,1,700,20,12,20
"0820af09ddc75b84841b1fab4da4be9b","eletrodomesticos",60,462,1,100,18,8,13
"69d4040bce5f682537d8e124d1cbc2eb","pet_shop",52,458,3,150,26,6,19
"69eeb1281add8e5d8b916637f9f11a1b","cama_mesa_banho",56,396,1,14750,58,28,48
"c0bc78ee82fbbd6bfc0638d513c238df","ferramentas_jardim",36,399,2,550,27,8,20
"57414a165829139b9b534f0b4a794fe0","pet_shop",41,302,1,14725,54,25,37
"24a961e01bbc88851232e60d5e2795a3","moveis_decoracao",58,1722,2,550,52,11,11
"d48bacc1dcd9c86bf1ed4ed2a303336c","brinquedos",52,752,3,1232,38,18,25
"4e5649d10a8a7453bb3957caf1cdebf4","automotivo",59,710,1,2413,69,39,57
"e83e5f5ff7ef69f7a09c848795df56a7","cama_mesa_banho",53,155,3,2000,38,14,25
"b31f6d8ca8da2fd8d4ee74cb899d2092","esporte_lazer",52,855,2,600,16,6,16
"3c1e966cd4d045453f5b6660ea644c23","moveis_decoracao",53,1143,2,500,65,11,11
"593bdcdada2c45e94684f7bb36ca6cb9","esporte_lazer",52,1541,1,400,33,20,20
"8173ca41cdb176462f9ae79821a48404","esporte_lazer",57,382,2,150,20,10,20
"d369c0eb24f18d687ae8598d570cb255","utilidades_domesticas",59,320,1,1550,32,40,23
"6a65f47817739b82dcd2cdaf4c568e46","telefonia",59,824,3,175,16,5,11
"18fa9cc25ea8b54f32d029f261673c0f","construcao_ferramentas_construcao",58,338,1,2900,23,8,23
"f6e0b7ccc34e4decc1b855f8da06a5fc","brinquedos",59,257,3,900,30,4,20
"23658e8d5d2c1d61b0d59b34ebbabb44","cama_mesa_banho",52,433,1,1050,22,16,18
"d92e9300399af3423de97225eec881b1","moveis_decoracao",56,1953,1,750,69,11,11
"41fa7e83aa499518d6e793a30a1ce242","moveis_decoracao",55,585,1,250,35,5,20
"2afd040779d1ce6295b76d092b048066","eletronicos",39,2154,3,100,20,5,12
"4f7cbaf3cb54ae93234db08dc8f072ef","esporte_lazer",24,254,3,150,20,6,14
"8f79800a347de2da5104a414bc791a0b","ferramentas_jardim",41,515,1,400,30,15,20
"9ce62e73b4ea1a6c74b68ba57aa1333b",null,null,null,null,1000,31,21,24
"11e0a57b7340441c4ece1cf7efd99ff8","papelaria",45,355,1,1200,32,6,26
"77922dd87928c2cf9225946dac2a27a7","moveis_decoracao",60,600,1,650,25,25,25
"ace0a62915c59a40d45b2597336c68d7","telefonia",57,98,4,300,20,30,20
"a1ce5cd7cb7370b16b898d24dd384c65","eletroportateis",59,516,1,300,16,35,25
"06c38a87544301cba8b0fb5a0796383d","brinquedos",45,553,5,2300,98,12,20
"b586bd078d2983fc172740035eb9cd3b","beleza_saude",54,326,1,200,16,21,23
"5fb0031ce4395d307321919f71ffbdf7","beleza_saude",29,682,3,859,25,20,18
"b3c13ca98fb6f9dd5c6aec8b1d353506","bebes",59,2270,2,350,69,11,11
"06b55f15e3505bd276acabbb4d3633f5","cama_mesa_banho",49,155,4,96,25,8,19
"09690382191f134e947200ccfe32f7c0","relogios_presentes",59,901,2,400,16,11,12
"ec72556b5da399d24fe06338e816a9ac","papelaria",45,151,2,233,20,11,15
"543677fb57d4ce16a9ac89d2d1fafd4f","telefonia",53,285,1,100,19,4,11
"c61cd4826ecfb4760797ad42c92ff8b1","eletroportateis",33,395,1,3700,28,39,39
"db59f0dfd5593c492b2ff1a6ab50cc2d","esporte_lazer",50,258,2,1000,60,15,15
"9a3a682d9257657cf55214a390ecbf3c","bebes",48,776,2,500,20,15,15
"afecbd7b41e981fa603c9c008f894f15","eletronicos",60,506,1,2150,30,30,30
"584c7a0f5da1770ba58350c8d8176b45","automotivo",57,1031,4,6250,40,30,30
"b50c950aba0dcead2c48032a690ce817","esporte_lazer",58,2584,1,1800,16,16,16
"184e91de5d4a87f023bba45c3e258349","moveis_decoracao",59,1941,4,2750,105,3,70
"3d3cd6379eb6ac4e8e617574a1d0d145","cama_mesa_banho",59,123,2,300,40,8,30
"fbd2a9aa1f115244e2ce115ad8eacfca",null,null,null,null,1200,33,2,27
"b980f3256c981fc178514325143b1fc8","informatica_acessorios",59,1130,2,243,17,15,12
"4a74e7a025c5837140060a472bd16950","telefonia",38,414,1,150,19,5,20
"45cc9e057103e5e2176034fec87a06ca","cama_mesa_banho",47,701,1,1000,50,12,12
"24e19cb0f9da4394876ff32b7a43b99d","climatizacao",57,171,2,200,21,8,17
"0d56b4fd97465d99b6ed174ffc7ba133","brinquedos",57,364,1,950,68,42,16
"1a77eed8713a452e3cbcb548cccdb96a","construcao_ferramentas_construcao",43,408,2,6397,50,24,48
"ba1d7e7ee1f055d252a2faa8ea3cea9b","agro_industria_e_comercio",59,693,6,1900,45,15,40
"c8fac97dc76c4867dbe264c28b31fafe","market_place",62,602,1,200,16,16,16
"b53f20c2b12a4b9821ce57f46a7d1cae","esporte_lazer",54,1786,1,150,20,20,20
"1f180c96859564dd5857185f5914d2c7","cama_mesa_banho",60,189,1,1900,36,7,29
"2ef440beadfeaa9ac762aaf8fead2836","pet_shop",50,437,2,150,16,12,15
"446a112adf10992c2e26eb566a68bd46","cama_mesa_banho",47,718,1,700,28,8,22
"c62dee961914cc2e49239963b04258ec","moveis_escritorio",63,1352,1,25400,64,30,74
"0e8e65e0044a4d888d422517f545ba2e","brinquedos",41,177,1,900,24,19,17
"8e42c31b4ca1afbb6bbe17efdd666cf5","informatica_acessorios",51,306,1,175,16,12,14
"cfabf9d1f7c14b709f2982f83c8f9538","moveis_sala",31,607,2,9750,27,15,92
"70f4ee470f7fc40e48a98f2903ddf010","automotivo",57,1062,3,1750,35,10,35
"fdc0fe1b7ae4cdf11202504eb045b0b9","beleza_saude",48,2654,1,1188,19,12,17
"a6d351912e312fb24186739576d04fe2","automotivo",58,703,6,5650,47,19,23
"a5805a2671f8bb392f3282c35e0e81d9","relogios_presentes",43,315,1,488,16,12,13
"b91b152754992edb9a83710c87a9427e","perfumaria",55,700,1,500,23,8,15
"7b32b1b87594b60dced8abb4531d2986","telefonia",51,419,1,350,16,6,11
"a6a8b6b05afd3a6e65c00b897f718425","automotivo",54,666,1,3850,65,25,25
"5c821d665e58b08092e830f81c12cc37","climatizacao",60,3067,3,300,21,8,17
"cfa7ee31b3e91eacffe78176dc964965","telefonia",19,288,1,203,14,16,14
"2a97ccde48b4f516a7a76352d03eff88","cama_mesa_banho",56,527,5,825,29,17,28
"10c2160beca6757676b447aab88e5129","informatica_acessorios",37,978,3,1500,25,15,25
"85f874eb720bb544b42fe257804fec67","utilidades_domesticas",53,534,1,4000,51,25,26
"421223eb7c20a8ca13ab3a7548e0a1b4","relogios_presentes",54,657,1,250,24,10,14
"ff96895c6b1d31f34b2d82f86670fa85","cama_mesa_banho",59,297,1,2450,35,10,35
"57c9362442482cd2451f2eabf468e532","relogios_presentes",31,944,2,283,19,14,19
"c7079d23bead81759eb7c670b96728bc","esporte_lazer",60,723,1,600,50,12,18
"83b92639fffd1d55c9e04c77c86d8d2c","informatica_acessorios",56,901,1,280,20,15,14
"329c661807f085964b1877bfeca6ff73","moveis_decoracao",61,157,9,3250,41,15,25
"2145a2868aaca837f92fd4bf1b6db163","cama_mesa_banho",54,269,1,1600,43,15,32
"34282a40b7d2b7aae8762762cb6ebcad","moveis_sala",37,313,2,4350,58,16,53
"6743237ac224ec25a57fcc1b07197f64","esporte_lazer",39,273,4,200,20,6,13
"aaea62612b84679ddf91cbdda1183e7e","utilidades_domesticas",36,2600,1,850,43,5,24
"e69137c3731a8a094d7e2ad97f76c95f","perfumaria",47,918,1,150,16,9,11
"9ab67e72832283a835980e86910ecf73","utilidades_domesticas",37,671,1,1150,31,29,31
"1f85abca5a45544302089b5d442b4370","esporte_lazer",52,1450,1,1900,38,25,26
"5129530d6042dd13060c2fd1748758d7","utilidades_domesticas",40,307,1,1500,50,16,30
"8973ef2da217ed7a8e15dc3c7c5c96aa","ferramentas_jardim",44,415,2,5650,30,25,45
"a1013e8a0647368039fc1a2f7cd5e516","cool_stuff",41,1471,1,876,24,23,21
"b944369f7fdafc891e06b47a372f7c45","utilidades_domesticas",46,452,1,26200,38,33,28
"aa48d4f285b37252409e6f9fcb0b8ffb","beleza_saude",46,498,1,440,19,15,14
"cc4683230056b8f1c0df24f7e335d3ca","utilidades_domesticas",49,821,3,500,16,15,15
"ab1741a86f20ab3aca7dd2c347d5a9e3",null,null,null,null,3600,39,10,35
"485c67ced40028609fbe77043fa0b943","utilidades_domesticas",47,469,1,9650,22,52,42
"d696750e550fd0f733979dd7e5dff921","utilidades_domesticas",44,916,2,950,53,5,13
"2905bcccc19e845ff57663618d52febe","beleza_saude",53,841,4,1900,28,5,16
"cea7edf64d9e93fbf6b89cc3ba537cd9","ferramentas_jardim",57,492,1,25000,40,40,40
"a71e9a8a54f4ec1e46202a099345f838","ferramentas_jardim",34,404,2,125,18,18,18
"ead3077a141a9c800d6a4bb9d0d415b6","cama_mesa_banho",60,662,1,1150,22,4,28
"ce341595864bee3e380631fc5f61ff06","cama_mesa_banho",41,735,5,800,20,20,20
"b2802bfbd4800fbac8b9554cbea43894","bebes",38,235,2,9400,75,15,50
"a8fe47ad6f852f93cc92c7b408687de3","esporte_lazer",27,202,5,400,70,10,20
"10d196ec072e2d8382c7ec9c942d7ea8","esporte_lazer",50,315,4,250,22,6,15
"6c321ed0f47858a8650f4104771224b5","relogios_presentes",58,509,4,300,16,2,20
"b1fa7a05a5eb864f4fd083ef11c0d0d6","brinquedos",58,454,4,390,33,9,18
"363daaf7bd11e7d76a33134068e06985","malas_acessorios",51,1494,10,1050,30,15,15
"92e2d2146e433cd4d1f09a3f8633ead0","cama_mesa_banho",53,714,1,1200,33,18,26
"5d422bd54b54307ff7a5e770f40946e4","brinquedos",16,508,2,300,16,5,16
"363a9f5b97bf194da23858be722a7aa5","construcao_ferramentas_construcao",44,1455,6,30000,100,50,50
"3951784ecfbd4c912d2e02245d8b5e89","utilidades_domesticas",32,1172,4,1200,50,10,15
"c312a691cf0af01311be9671eb161a0a","moveis_decoracao",54,681,4,450,16,21,16
"9bbb425c18528ece663ef2a6ac0096d2","papelaria",39,257,2,500,28,12,21
"9cef9507ca068525d2ff2fadf077e5c5","papelaria",55,325,3,500,16,11,11
"ea5774e69135147e6f0e1eb593d9b105","beleza_saude",55,1202,3,500,20,10,20
"c93558f621dc5b9277a19f009b83aaaf","beleza_saude",38,1145,2,200,21,8,11
"596c6a436968ac047c8251af34fdc09c","papelaria",54,724,2,200,16,7,27
"95ed6f297ce9eff502631d01905cbd9e","perfumaria",42,931,2,228,18,8,14
"cb319c5e10eb5b7a23ded617e71fbd92","cama_mesa_banho",59,430,1,2900,42,11,36
"6c04f5ced4964898effa486a73d81ca2","brinquedos",58,884,1,250,20,15,20
"fa7fc74ae3858461908b3503b355fd5e",null,null,null,null,17100,42,80,30
"84d85a2f13ed52a5f07ce6d1497a397d","moveis_decoracao",50,488,3,700,32,4,23
"592cc6634d2c783d297effc0b828bc37","eletronicos",57,1198,2,250,20,20,20
"54d04fc6ad1839346b6fe2c94687fd74","esporte_lazer",37,377,1,300,20,17,17
"fd3a4121e687a6b84e7af92606d5d718","fashion_bolsas_e_acessorios",30,358,5,150,16,5,11
"86332b1229c41aeb4ab9d85472de3ed9","cama_mesa_banho",59,1841,1,2350,28,10,28
"90d0b33a310abf581b6eb73e4f40d0df","utilidades_domesticas",30,718,3,100,17,28,11
"78ed4ecc7b75c660ce2ccfb97af2eaeb","esporte_lazer",45,190,2,400,29,20,37
"cdafffbe81c76e4cb8b1270523215c82","perfumaria",47,313,1,500,16,17,15
"8cfc3506cedc0626364457d254429118","fashion_roupa_infanto_juvenil",47,327,3,300,30,20,20
"56a5da29b4975931b470aa9d61ced8d3","automotivo",52,1236,1,200,20,6,17
"b3d4d6113e42b86ceb66060424125828","fashion_bolsas_e_acessorios",31,824,1,100,16,5,16
"173e9fe34bfe97f3a5e6dc57fe897b74","livros_tecnicos",36,890,1,950,29,3,21
"394e7e390f3282732faa3a73a6033c3a","papelaria",51,749,2,200,16,7,27
"5d42919d908b17ec1848699d89e2bace","bebes",58,1515,1,8300,20,30,82
"8c0c3a8ad1d1896e7d9d66921a4b66ab","brinquedos",47,719,3,1200,17,21,37
"256c61261c818dab727fa2a60d8964ca","moveis_escritorio",53,1092,1,8638,51,62,26
"9aedf557945e816d48539ee56293f860","pcs",55,3610,4,2400,16,31,39
"e4e9fa024c5f014419b395452a41987c","esporte_lazer",59,355,1,3450,16,105,55
"77b91313bf9acf3eabf9abc503d99366","beleza_saude",50,686,1,452,25,11,15
"42ba5eab75cf0db7905414fdc6a3fd7c","informatica_acessorios",57,740,1,1000,28,15,15
"94f2d239e688aa415a2dd620435e8344","fashion_bolsas_e_acessorios",54,434,6,120,17,9,17
"7aa666012fbfab4464142b1055b9e1d5","cama_mesa_banho",57,677,1,1200,28,14,16
"d10375970dfbcb0ed9ccd97efbd9e806","brinquedos",34,721,2,4800,60,20,47
"b0456bed910862a9189f7db732e7a2ff","beleza_saude",56,1448,1,1450,35,15,20
"8f5cb6362e19f8120f77484dc5619a6b","automotivo",47,660,1,13300,62,62,21
"9e8312642841e9458b0d72c652c01766","casa_construcao",53,871,6,450,16,20,16
"c36a207be2a4ee8f04bd838f97f1711c","cama_mesa_banho",44,459,1,2150,47,9,38
"3a9d55dadd7f45b28659b20a81c48cb2","fashion_bolsas_e_acessorios",25,202,3,250,18,9,11
"b61ca163d698bd09698b6876a3e945e6","utilidades_domesticas",51,897,2,450,20,10,20
"b67902c15de1b4c26b61f79e0535b41f","fashion_bolsas_e_acessorios",53,133,5,150,16,9,11
"9d395a6bc9dbad2dfe60c8c92d8df397","moveis_decoracao",59,2001,3,850,69,11,11
"7ca498260c343bafc4596d101ec12490","papelaria",53,367,1,2343,32,39,35
"6e9f9e5e78ff92b0c7ea485b416682b0","eletronicos",39,559,1,400,18,8,11
"dcfeedf441c38e5e7e58ffce194af2bb","beleza_saude",50,193,1,30000,67,64,61
"74abe2be0a975b4af328f6e69f8a5ea1","consoles_games",27,205,3,550,34,7,19
"f0f5a9211c208c91441a70cb5241214e","esporte_lazer",59,2087,1,200,35,15,15
"141f72cac97df846fc51097f795bd94e","automotivo",59,131,1,750,30,8,30
"c316d99c0a8d01fc59bde7e88edf27bd","relogios_presentes",57,634,2,120,17,12,13
"980f472a1354c8366960f7c4528c470e","beleza_saude",42,639,1,350,19,12,13
"eee9f2330ff9789be1480d98f060a7ae","consoles_games",30,288,1,200,25,20,15
"b142019898949dbc5e1128bfaf66dfef","brinquedos",48,1156,1,300,17,10,12
"eed6978726f666f29319519d56058469","perfumaria",42,3923,1,150,16,8,11
